Id,Sentences,Aspects,Polarities
es_bal-donsera-zaragoza_comment-3493,"['Estuvimos el pasado dia 2-3-12 comiendo (celebrando nuetro aniversario de bodas) y he esperado unos dias_ para hacer la critica_ a que se me pasara el cabreo.Adquirimos_ en una web de descuentos_ dos bonos para comer en este establecimiento_ una estrella michelin_ magnifico!', '(pense).El resultado no pudo ser mas decepcionante.', 'Para empezar la puerta parece la del almacen_ llamas al portero automatico y te abren (aunque esto me direis que es secundario).', 'Una vez dentro la decoracion es como le gustaria a mi mujer que fuera la de nuestra casa: minimalista.Del mobiliario solo decir un par de cosas: las sillas incomodas y las mesas del tamaño de “La Misericordia”_ si no acercamos las sillas entre si parece que estoy comiendo enfadado con mi mujer.', 'Para finalizar con los previos antes de entrar con la comida un comentario: un poquito de musica de ambiente daria intimidad_ se oia todo lo que se decia en las otras 5 mesas que estaban ocupadas (todas ellas con parejas con cupones de descuento como nosotros).', 'Empecemos con el menu:', '- Carpaccio de bonito: Seria bonito_ no lo discuto_ pero no me supo a nada_ totalmente insipido_ tambien tenia remolacha_ igual de insipida_ y un helado de_ creo recordar que de mango_ que si tenia algun sabor.', '- Vieira y langostino al azafran con verduras de invierno: Si observais en el nombre del plato esta en singular la vieira y el langostino y el motivo no es otro que habia uno de cada_ en este caso los sabores_ imposible de eliminar_ eran correctos_ el azafran estar estaria_ pero ni me supo ni lo vi.', '-Bacalao al pil pil aireado: Ninguna objecion (es lo mejor que puedo decir).', '-Risotto de hongos trufa y foie: El foie tiene poco misterio una sarten y nada mas_ es muy dificil estropearlo_ahora bien el risotto corrio peor suerte_ era risotto_ de eso estoy seguro_ por que lo vi_ granos de arroz y demas pero sabor_ eso si muy intenso_ a nata y solo a nata.', '- Carrillera de ternera glaseada: Blanda como la mantequilla pero no sabia a nada de nada_ totalmente insulsa.', '- Limon_ mango y moscatel_ fresas con vino: El postre estaba bueno (sin mas).Terminamos la comida con un Gin Tonic con preparacion gourmet (ponia en el cupon de descuento): El combinado salio prepado de la cocina.', 'Lamento ser yo quien os diga que los combinados se preparan en la mesa_ de la cocina sale el vaso (o lo que sea_ en este caso copa) con el hielo y la rodajita de limon_ lima o lo que sea y la ginebra se sirve delante del cliente al igual que la tonica_ no es por suspicacia es por practica habitual (no se me pasa por la mente dudar de los ingredientes pero no queda bien).', 'Ahora es el turno del servicio: correcto en el trato pero lento es poco_ entre plato y plato unos tiempos de espera inaceptable.He dejado para el final un pequeño detalle_ para algunos sin importancia_ y es el tamaño de las raciones: Se puede poner menos en cada uno de los platos pero eso es muy muy dificil (menos mal que habiamos tomado el aperitivo en Palomeque donde las raciones si son generosas)Con todo esto mi opinion creo que queda clara y añadire solo una cosa mas: Sali sintiendome estafado ']","['RESTAURANT', 'AMBIENCE', 'FOOD', 'FOOD', 'DRINKS', 'SERVICE']","['negative', 'negative', 'negative', 'negative', 'negative', 'negative']"
es_bal-donsera-zaragoza_comment-3636,"['Hace unos días compré dos bonos en Groupalia_ para el Restaurante de una Estrella Michelin_ la Bal d´Onsera_ a 49€/persona_ por lo que me gasté 98€ para llevar a cenar a mi acompañante_ era una ocasión especial.', 'Parecía una apuesta sobre seguro_ “único restaurante de Zaragoza con Estrella Michelín”!!', 'Era imprescindible cita previa_ por lo que avisé con dos semanas de tiempo_ eligiendo un martes por la noche.', 'Este era el menú que aparecía en el cupón_ la verdad que tenía muy buena pinta…:  ', 'Aperitivos:Tartar de bacalao.', 'Gazpacho de Zaragoza.', 'Primeros:Ensalada contemporánea de bonito_ verduritas y hortalizas de temporada.', 'Huevo encebollado.Risotto de azafrán_ verduras y frutos del mar.', 'Segundo a elegir:Solomillo de ternera del Pirineo con tallarines de pimiento rojo y patata cremosa.', 'Bacalao asado con vinagreta de tomate y borrajas.', 'Postre:Albericoque_ yogurt de oveja_ caramelo y aroma de flor de saúco.', 'Degustación de vinos:Veraton.', 'Vino tinto de la D.O.', 'de Borja.', '100% garnacha.Onoro vera.', 'Vino tinto de la D.O de Calatayud.', '100€ garnacha.Edra blanco luz.', 'Vino blanco de la tierra (Ayerbe).', 'Viognier.Cava Brut Reserva Marqués de Gelida.', 'Agricultura ecológica.', 'Pues bien_ para empezar_ llegamos al restaurante_ y éramos los primeros_ todo el comedor para nosotros solos!', 'Al sentarnos a la mesa_ ya nos dicen que el solomillo de ternera se les había terminado (principio de semana_ primeros en llegar a cenar_ con un menú cerrado y avisando con dos semanas de tiempo….)_ que nos darían chuleta de ternera… primer chasco_ creo que no es comparable (y desde luego_ no lo fue_ requería masticarlo muuucho tiempo).', 'Seguidamente de advertirnos el cambio_ nos pregunta si un vino blanco nos parecía bien para empezar_ por lo que_ ante esa pregunta_ le comenté si no iban a servir los tres vinos que aparecían en el cupón_ a lo que nos respondió que una de las bodegas_ no les suministraba hasta noviembre…algo que a mi personalmente_ me parece estupendo… pero no nos lo iban a servir!!!_ ya que habían considerado suficiente dos vinos_ uno blanco y uno tinto..  Me parece que cuando has pagado por un menú cerrado_ se deberían de ajustar a lo que has comprado_ ya que si no_ es una estafa_ y si luego ven que no tienen margen suficiente_ cuando saquen otro bono_ que ajusten el menú a lo que les parezca_ así el consumidor puede elegir antes de comprar.Pues no acaba todo ahí_ le preguntamos por el cava y nos dice_ que tampoco lo servían_ que creían que el menú está bien así!!!', 'Para alucinar!', 'claro_ una vez que ya has pagado!', 'Por supuesto_ como era un momento especial_ no quise montar ningún circo_ ni pedir el libro de reclamaciones_ pero la sensación con la que salí de ese restaurante no fue buena_ me sentí estafada.En fin_ que no lo aconsejo para nada_ el sitio es bonito_ la comida buena_ pero excesivamente caro para lo que realmente es_ y por supuesto_ no animo a nadie a que compre cupones para comer allí_ puesto que se arriesgan a que les sirvan lo que ellos consideren en ese momento_ independientemente de lo que hayas pagado con anterioridad. ']","['FOOD', 'RESTAURANT', 'DRINKS', 'AMBIENCE', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative', 'positive', 'positive', 'negative']"
es_bal-donsera-zaragoza_comment-4320,"['Estube ayer dia 22 de febrero en el restaurante bal d’osera y mi sorpresa fue que primero se disculpan porque aun no tienen percheros_ luego las mesas tambien te dicen que son provisonales (que no hubieran abierto aun_ si no podian) porque el precio desde luego no lo han bajado.', 'Para mi con esta reforma a perdido encanto_ pues estas cenando sin privacidad_ viendo y oyendo a la gente que hay en la barra del bar.', 'Con lo cual en el comedor tienes que levantar mas la voz para oirte y se forma un ambiente que no lo que se espera de una estrella michelin. ']","['AMBIENCE', 'RESTAURANT']","['negative', 'negative']"
es_bal-donsera-zaragoza_comment-986,"['Yo estube el dia 6-12-08 y la verdad muy bien;el ambiente es un poco fasion las paredes toralmente blancas_las sillas muy modernas pero comodas y sin ningun cuadro.', 'Pedimos al a carta y de aperitivo nos sacaron una cucharita de brandada de bacalao con un chupito de caldo de ardo y espuma de almendras_la verdad estaba muy delicado.', 'de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran_l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo_dos cafes y una botella de agua por 123 euros. ']","['AMBIENCE', 'FOOD', 'FOOD', 'RESTAURANT']","['neutral', 'positive', 'conflict', 'positive']"
es_balmes_rossello_100_AnnaWeiner_2011-12-27,"['Esta reserva fue un acierto.', 'La relación calidad precio es muy buena.', 'El servicio excelente.', 'Raciones grandes.']","['RESTAURANT', 'FOOD', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,"['Los camareros son atentos y muy amables_ el menú calçotada es interminable!', 'Lo mejor_ las alcachofas a la brasa (estaban de lujo) y los calçots con tejas_ buenísimos!', 'La salsa estaba muy buena también.', 'Tuvieron un detalle al cambiarme la parrillada de carne por una parrillada de verduras (opción vegetariana).', '¡Repetiré seguro!']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,"['La comida bastante bien (calidad y cantidad)_ aunque tardó en ser servida (es cierto que estaba lleno_ el local_ pero... hay que preveerlo teniendo más personal o cogiendo menos servicios).', 'El lugar_ más agradable de lo que parecía_ aunque con la música excesivamente alta (difícil conversar_ por el volúmen de la música y la cantidad de comensales).', 'Algo caro para el conjunto del restaurante.', 'Pero correcto_ digno_ bien.']","['FOOD', 'FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'negative', 'conflict', 'negative', 'neutral']"
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,"['Interior genial_ comida de calidad.', 'Servicio atento y rápido.', 'MUY RECOMENDABLE']","['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_14_FrancescCarneBarcelo_2015-02-19,['La calçotada estuvo bien pero en cuanto a la carne estaba algo escasa o mejorable en calidad sin alterar el numero de piezas.'],"['FOOD', 'RESTAURANT']","['conflict', 'neutral']"
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,"['Genial_ un sitio estupendo y magnífica atención', 'El menú calçotada magnífico']","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
es_balmes_rossello_16_AlbertAlonso_2015-02-17,"['Comida - 6.5 ( el plato principal_ los calsots_ costaban de pelar debido a que la raíz no estaba cortada y su calidad no era muy buena.', 'La salsa romesco estaba muy buena.', 'La carne y butifarra también estaba muy bien.', 'El postre también nos gustó).', 'Servicio - 4 (Nos sentimos un poco invisibles por el personal_ simplemente se dedicaron a servir la comida.', '""todo bien?', '""_ ""os a gustado?""...', 'son típicas preguntas que encontré a faltar para una atención.', 'Nos dieron la opción de repetir calsots_ siempre es un detalle que se agradece pero no suficiente para aprobar el servicio. )', 'Ambiente - 9 ( bueno para comer una calsotada en pareja y tranquilo_ que fue el caso)', 'calidad-precio - 7 ( el producto calsot se puede mejorar_ la carne muy correcta y el postre también ) .', 'Apruebo el restaurante pero si mejoran la calidad del calsot es recomendable 100% para hacer una calsotada en pleno centro de Barcelona.']","['FOOD', 'FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['conflict', 'conflict', 'negative', 'positive', 'positive']"
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,"['Cenamos muy bien...calidad precio razonable.', 'El servicio excelente...aunque no nos gustó como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.', 'En general salimos satisfechos..sin duda ..volveremos']","['RESTAURANT', 'FOOD', 'SERVICE']","['positive', 'positive', 'conflict']"
es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16,"['Al principio nos parecieron un poco bruscos y habiendo reservado nos iban a dar la peor mesa del restaurante.', 'Pero pedimos que nos cambiasen y a partir de ahí todo fenomenal.']","['SERVICE', 'RESTAURANT']","['negative', 'positive']"
es_balmes_rossello_1_Quim_2015-07-21,['Buena atención y ambiente.'],"['SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_20_RoserFabre_2015-02-01,['Comida excelente aunque tuvimos que pedir varias veces lo mismo por falta de coordinación en el servicio.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'negative', 'neutral']"
es_balmes_rossello_21_CarlaRoset_2015-01-25,"['Muy bien en general.', 'Ambiente muy bueno_ el local muy agradable y bonito.', 'Los calçots buenisimos']","['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,"['Excelente.', 'Precio y calidad adecuados.', 'Servicio rápido y eficiente.', 'El ambiente muy acogedor.', 'Nos gustó mucho_ porque aunque estuviera lleno la atención fué inmejorable y rápida.', 'También valoro su localización_ para los que no tenemos coche se llega muy facilmente ya que es muy céntrico.', '¡¡Felicidades!!']","['RESTAURANT', 'RESTAURANT', 'FOOD', 'SERVICE', 'LOCATION']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,['Un restaurante de ambiente moderno donde la comida está en su ounto y el trato es muy amable.'],"['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_2_BarbaraUntiedt_2015-04-07,['Lo mejor decision_ comer por alli!'],['RESTAURANT'],['positive']
es_balmes_rossello_30_ToniEspinosoPineiro_2014-11-10,['correcto'],['RESTAURANT'],['positive']
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,"['Comimos muy bien toda la familia_ el entrecot espectacular.', 'La presentación de todos los platos muy buena.']","['FOOD', 'RESTAURANT', 'FOOD']","['positive', 'positive', 'positive']"
es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12,"['Una experiencia muy satisfactoria.', 'El personal y sevicio es intachable.']","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
es_balmes_rossello_34_AinaVela_2014-05-02,['Servicio correcto_ buena relación calidad-precio'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_35_AnaMariaGonzalez_2014-04-28,"['Muy buena comida y relación calidad-precio.', 'Servicio amable']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_36_AnaMariaGonzalez_2014-04-28,"['Muy buena comida y relación calidad-precio.', 'Servicio amable']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_38_JordiDiez_2014-03-30,['Muy buena brasa'],"['FOOD', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_39_CarmenGutierrez_2014-03-23,['Estaría bien mejorar la calidad del vino.'],"['DRINKS', 'RESTAURANT']","['negative', 'neutral']"
es_balmes_rossello_3_JuanVillafruela_2015-03-25,"['Servicio excelente y al detalle junto a un buen equilibrio entre calidad-precio.', 'El menú carçot fue un acierto.']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_40_LuciaRodriguezGarcia_2014-03-17,"['Muy correcta la atención_ muy rápido el servicio.', 'Local de ambiente agradable.', 'Éramos una familia celebrando cumpleaños.', 'Repetiría.']","['SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_41_JuanAyoraRedondo_2014-03-17,['bueno_ calidad precio'],"['RESTAURANT', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_42_CarlotaAmargos_2014-03-16,"['Comimos calçots con mis amigos extranjeros_ por la noche y en Barcelona... no parecia la mejor manera de introducir este evento tipico catalan a mis amigos_ pero en Balmes/Rossello comimos una calçotada digna de la mejor masia.', 'servicio estupendo_ brasas de verdad_ con alcachofas y parriladas.', 'La salsa romesco estaba increible y no con demasiado ajo que te repite toda la noche como en algunos sitios!', 'Super recomendable!!']","['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_43_CarlesMartinezValles_2014-03-10,['Comida abundante_ buena relación calidad-precio si pides entrante+segundo se puede cenar por unos 12 euros'],"['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_44_CarlosRodriguez_2014-03-06,['Fuimos 3 amigos a comer una calçotada y todos nos decian que las calçotadas en la ciudad no estaban buenas_ que habia que ir a las afueras_ sin embargo nos encanto_ todo muy bueno_ el trato estupendo_ nos enseñaron a comer los calçots_ y muy bien de precio_ lo recomiendo sin duda.'],"['RESTAURANT', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_46_AdrianaOrmaetxeaArregi_2014-02-26,['La comida fue decente_ las bravas nada picantes y el servicio pobre en atencion.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['neutral', 'negative', 'negative']"
es_balmes_rossello_47_GemaCardaIsach_2014-02-16,"['El Rte Balmes- Rosello nos encanto por si servicio_ localizacion_ aseo y confort.', 'Todo exterior y luminoso con accesos faciles.', 'Felicitar desde aqii a la direccion.', 'Precio- calidad: excelente.', 'Repetiremis']","['SERVICE', 'LOCATION', 'AMBIENCE', 'RESTAURANT', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_4_MariaRosaRicartPellicer_2015-03-23,"['Todo muy correcto: relación calidad-precio_ la facilidad para combinar menú calçotada con carta_ servicio amable y la cocina muy bien.', 'El comensal más joven de la mesa (20 años) aseguró que volvería por su cuenta.']","['RESTAURANT', 'FOOD', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_50_AndreaVaquerizoGracia_2014-02-10,"['Menú calçotada recomendable por su relación calidad-precio.', 'Si lo mantienen_ el próximo año repetiremos!']","['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_54_DanielLlorensCiutat_2014-02-02,"['Fui con unos amigos mejicanos y tengo que decir que es raro hacer una calçotada en el centro de Barcelona_ pero la experiencia fue excelente_ nos ofrecieron más una vez terminados.', 'Realmente la comida exquisita y todo muy bien.', 'Muy recomendable.']","['RESTAURANT', 'FOOD', 'FOOD']","['positive', 'positive', 'positive']"
es_balmes_rossello_55_DiegoPostigo_2014-01-28,"['Fuimos a comer una calçotada y no hubo queja.', 'Muy buena la comida_ un local muy bien decorado y un excelente servicio.', 'Lo recomiendo.']","['FOOD', 'AMBIENCE', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_56_TeresaFelix_2014-01-27,"['El trato fue genial por parte de todo el equipo pero en general tuvimos la suerte de que el Sr. Jose pusiera parte de su colaboracion en el menu eligido.', 'Volveremos seguro']","['SERVICE', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_57_Anonimo_2014-01-26,['Supero nuestras expectativas y el precio estuvo bien'],"['RESTAURANT', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_58_RaulHervas_2014-01-26,['Restaurante para no tirar cohetes pero en general sales satisfecho.'],['RESTAURANT'],['neutral']
es_balmes_rossello_59_Francisco_2014-01-26,['Muy buena comida y servicio rapido'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_60_Lu_2014-01-20,"['Comimos dos menus calçotades muy buenos!', 'Los camareros muy majos y constantemente pendientes que no nos faltara de nada!', 'Lo unico que me parecio raro es que de postre no tenian la crema catalana!', ':( pero por lo demas lo recomiendo totalmente!']","['FOOD', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'negative', 'positive']"
es_balmes_rossello_61_EnriqueClaros_2014-01-12,"['Hacía tiempo no me encontraba con una experiencia en la que no fallara nada y así ha sido.', 'Fui con mi mujer y mis suegros y todos quedaron encantados: servicio_ velocidad_ puntos de cocción_ raciones_ calidad/precio_  Solo dos peros: el vino de la casa tenía un punto de rancidumbre y que nos podrían haber puesto en un punto más céntrico del salón.', 'Totalmente recomendable para una comida distendida_ con aroma a brasa.']","['RESTAURANT', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT', 'DRINKS', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'negative']"
es_balmes_rossello_63_Susana_2013-11-30,['Una amplia carta_ comida rica y con buena calidad precio_ servicio correcto y atento y ambiente muy animado_ lo recomiendo para culquier ocasión...'],"['RESTAURANT', 'AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'FOOD']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_64_David_2013-09-29,"['Realmente me sorprendio porque no habia ido nunca_ eramos un grupo de 20 personas y fue genial_ sitio muy acogedor_ decoracion moderna_ comida de calidad buena... Y un precio economico para ser Barcelona.', 'Totalmente recomendable.', 'El servicio muy bueno tambien!', 'Muy atentos.']","['RESTAURANT', 'AMBIENCE', 'FOOD', 'RESTAURANT', 'SERVICE']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_66_JoseMartinezTorres_2013-08-23,['Buen servicio'],"['SERVICE', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_69_JoelNinMendez_2013-05-12,['Buena calidad precio'],['RESTAURANT'],['positive']
es_balmes_rossello_71_ElisabethSolfMoran_2013-04-10,"['Camareros atentos_ comida abundante y buenisima.', 'Ambiente genial!']","['SERVICE', 'FOOD', 'FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_73_MarissaMinichello_2013-03-13,"['Buenisimo!!', 'Mucha comida!']","['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_75_ErnestRosello_2013-02-28,"['Excelente relacion calidad/precio_ raciones muy completas y ambiente muy agradable.', 'El servicio perfecto.']","['RESTAURANT', 'FOOD', 'AMBIENCE', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_76_Javi_2013-02-18,['Menú calçotada muy bien_ dejando repetir_ buena relación calidad-precio-calidad.'],['RESTAURANT'],['positive']
es_balmes_rossello_77_ElsaPachecoGonzalez_2013-02-18,['Perfecto calidad-precio.'],"['RESTAURANT', 'RESTAURANT']","['positive', 'positive']"
es_balmes_rossello_78_TeresaLabradorMenendez_2013-02-18,['Todo muy correcto.'],['RESTAURANT'],['positive']
es_balmes_rossello_7_Victor_2015-03-16,"['Pedimos el menú calçotada_ y los calçots dejaron muchísimo que desear.', 'Eran muy pequeños en tamaño y algunos vacíos... ', 'Los hemos probado infinitamente mejores en otros restaurantes... ', 'No volveré por eso.', 'La parrillada algo escasa...']","['FOOD', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative']"
es_balmes_rossello_80_FranGarciaCastro_2013-02-05,['Fuimos 2 personas a tomar el menú de calçotada y la verdad es que el servicio fue bueno y la comida también.'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_82_CarlosBardajil_2013-02-03,"['Nos gusto.', 'Comimos muy bien.', 'Calidad y cantidad.', 'Éramos 3 adultos.', 'Reserva calçotada.', 'Al llegar nos cambiaron a una mesa mejor que la que habían reservado inicialmente para que estuviéramos más tranquilos.', 'Muy buen trato y nos pusieron extra de calçots sin cobrarlo.', 'Muy buen recuerdo.']","['RESTAURANT', 'FOOD', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_83_CarlosLopezRodriguez_2012-12-23,['Perfecto.'],['RESTAURANT'],['positive']
es_balmes_rossello_84_JuanEnriqueSoleTeixidor_2012-11-12,"['La 1ª vez que visito este local_ promociondo por la web.', 'Atendiendo a la promoción_ a mi juicio_ ligeramente engañosa_ en cuanto al precio de la carta ya que supera la media de 20-30 euros como se anuncia_ sin realizar ningún exceso.', '3 personas_ 4 raciones de entrantes y dos segundos_ junto a un postre y 2 cafés_ bebidas_ agua para dos y una copa de vino_ el total_ supera los 30 por persona.']","['RESTAURANT', 'RESTAURANT', 'RESTAURANT']","['negative', 'negative', 'negative']"
es_balmes_rossello_85_AlbertRiusPrieto_2012-09-09,"['Nos gustó mucho el lugar_ muy biuen ambiente_ tranquilo_ muy buen servicio.', 'Volveremos seguro!']","['RESTAURANT', 'AMBIENCE', 'SERVICE']","['positive', 'positive', 'positive']"
es_balmes_rossello_86_GregorioJohansson_2012-07-16,"['Muy agradable_ buena relación calidad precio y buena cocina.', 'Repetiremos seguro.']","['AMBIENCE', 'RESTAURANT', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_balmes_rossello_91_JuanCarlosGallegoMartinez_2012-03-25,['Buen ambiente_ buena comida_ un sitio recomendable.'],"['AMBIENCE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_93_AnnaCincaSanchez_2012-03-18,"['La verdad es que todo estuvo muy bien_ servicio atento y todo según lo esperado.', 'Por poner alguna pega_ la salsa de los calçots no era puramente romesco_ pero estaba bien.', 'Seguramente repetiremos.']","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'neutral']"
es_balmes_rossello_94_LluisNavarro_2012-03-14,['Comida buena_ servicio muy bueno_ atención al cliente excelente.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_95_JuanRuizAlonso_2012-02-23,"['Fuimos por la calçota y todo genial pero la salsa nos defraudó bastante sabia mucho a tomate.', 'El Pan con tomate te lo sirven ya untado y tampoco nos convencio_ algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.', 'Lo temas todo muy bien_ el precio muy correcto.']","['FOOD', 'RESTAURANT', 'RESTAURANT']","['negative', 'positive', 'positive']"
es_balmes_rossello_96_Marivi_2012-02-10,['Servicio muy bueno_ quedamos contentos de la calçotada.'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_97_JoseLuisLorenzo_2012-01-11,['Personal de sala muy atento y alimentos de calidad y bien cocinados.'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_balmes_rossello_9_MariJesus_2015-03-08,"['Sitio agradable aunque le falta un ""algo""']",['RESTAURANT'],['neutral']
es_mar-de-cadiz-zaragoza_comment-4629,"['Hemos ido mi pareja y yo con intención de cenar allí y al final solo hemos tomado dos raciones.', 'Al servicio le falta bastante educacion.', 'Hemos pedido una ración de mejillones al vapor que estaban sin limpiar y una ración de gambas en la que ni siquiera nos han puesto cubiertos.', 'Las gambas estaban buenas pero caras.', 'No volveremos_ nos quedamos con “La Casa de Mar”. ']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative', 'negative']"
es_mas-torres-zaragoza_comment-3944,['He estado varias veces_el trato profesional y muy amable_ en cuanto al producto_ muy bien en calidad y cantidad_ sin sorpresas '],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_mas-torres-zaragoza_comment-3973,"['Es un sitio correcto_ sin mas.', 'para donde esta el precio es estable y no te das un susto.. ']","['RESTAURANT', 'RESTAURANT']","['neutral', 'neutral']"
es_mas-torres-zaragoza_comment-4007,"['El sabado dia 15 de junio estuvimos en este restarante a cenar recordando dias buenos y malos al final del mangrullo.', 'Trato correcto_la comida lamentablemente mal desde un balalao gratinado crudo hasta una carrillera de vacuno recalentada en microondas y que se paso de calentamiento hasta quedar seca en las partes mas delgadas.', 'Hasta nunca amigos_que tengan suerte la necesitaran. ']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['neutral', 'negative', 'negative', 'negative']"
es_mas-torres-zaragoza_comment-4299,"['estuve entre semana y elegi un menu diario ejecutivo.', 'Primer plato simplon estilo cuartelero.', 'El segundo besugo salsa que solo contenia la cabeza.', 'Devolucion a cocina_amabilidad de camarera_requerimiento de cuenta y adios.', 'Espero que con la carta su trabajo sea mas satisfactorio.', 'Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer.', 'Hay muchisimos menus del dia en Zaragoza que no tienen comparacion con este.', 'Desde luego un desastre.', 'para no volver ']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['negative', 'negative', 'positive', 'negative']"
